"contents href","_image_yazkc_11 src","whitespace-normal","font-medium 2","truncate","inline-block","truncate 2"
"https://shopee.co.id/ANTING-TINDIK-STARDUST-C-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.56608664729?extraParams=%7B%22display_model_id%22%3A430769275748%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mmydf0bicirm0a","ANTING TINDIK STARDUST C - EMAS 17K - BUNGA TANJUNG GOLD","3.150.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-STARDUST-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.56108664624?extraParams=%7B%22display_model_id%22%3A302529041607%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/sg-11134201-81zu3-mmydjn218c1v9f","ANTING TINDIK STARDUST B - EMAS 17K - BUNGA TANJUNG GOLD","4.410.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-KIARA-KUPU-KUPU-BLINK-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.43855388337?extraParams=%7B%22display_model_id%22%3A275453988842%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224w-mkuwk7fruv4704","ANTING TINDIK KIARA KUPU KUPU BLINK A - EMAS 17K - BUNGA TANJUNG GOLD","5.040.000","Pilih Lokal","5.0","3 terjual"
"https://shopee.co.id/ANTING-TINDIK-FLOREN-STAR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.46855484093?extraParams=%7B%22display_model_id%22%3A282371154155%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wp-mlxdd8w4k1e0f0","ANTING TINDIK FLOREN STAR - EMAS 17K - BUNGA TANJUNG GOLD","6.804.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-ANAK-KAWATAN-DONAT-HELLO-KITTY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.53006998007?extraParams=%7B%22display_model_id%22%3A315625811396%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mlmym7tifq4h74","ANTING ANAK KAWATAN DONAT HELLO KITTY - EMAS 17K - BUNGA TANJUNG GOLD","3.528.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-ORBIT-CRUVE-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.53309096806?extraParams=%7B%22display_model_id%22%3A410806223698%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wn-mn89r9nlxcsk43","ANTING ORBIT CRUVE BOLD - EMAS 18K - BUNGA TANJUNG GOLD","4.536.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-BOBBA-TETES-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.50707020903?extraParams=%7B%22display_model_id%22%3A315626830078%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wp-mln3t05vmjnp14","ANTING TINDIK BOBBA TETES - EMAS 17K - BUNGA TANJUNG GOLD","6.426.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-ANAK-KAWATAN-MICKEY-MINNIE-PITA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.44507027120?extraParams=%7B%22display_model_id%22%3A302445229204%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mlmvycruanlt40","ANTING ANAK KAWATAN MICKEY MINNIE PITA  - EMAS 17K - BUNGA TANJUNG GOLD","3.402.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-GREEN-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.23786384278?extraParams=%7B%22display_model_id%22%3A69372234657%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wk-mlvudpqxt6o3fa","ANTING TINDIK GREEN A - EMAS 17K - BUNGA TANJUNG GOLD","10.332.000","Pilih Lokal","5.0","3 terjual"
"https://shopee.co.id/ANTING-TINDIK-ROUND-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.55559691142?extraParams=%7B%22display_model_id%22%3A375856856454%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wh-mnmrs8gjd3wg64","ANTING TINDIK ROUND BLINK - EMAS 17K - BUNGA TANJUNG GOLD","5.670.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-DOLPHIN-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.25295657569?extraParams=%7B%22display_model_id%22%3A265455208086%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0o-mb97omq8e0bo51","ANTING TINDIK DOLPHIN BLINK - EMAS 17K - BUNGA TANJUNG GOLD","5.796.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-ANAK-KAWATAN-HELLO-KITTY-PITA-C-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.40029182370?extraParams=%7B%22display_model_id%22%3A430625342459%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wk-mln0x876pbep1f","ANTING ANAK KAWATAN HELLO KITTY PITA C - EMAS 17K - BUNGA TANJUNG GOLD","3.276.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-FLOWER-GARDEN-X-MAGIC-B-SDW-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.25465021010?extraParams=%7B%22display_model_id%22%3A217329891797%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224w-mkurrhso311hb4","ANTING FLOWER GARDEN X MAGIC B - SDW GOLD - EMAS 18K BUNGA TANJUNG GOLD","8.316.000","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/ANTING-TINDIK-CLOVER-DISCO-C-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.44202869425?extraParams=%7B%22display_model_id%22%3A260874692419%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbka-maglc4eei8b604","ANTING TINDIK CLOVER DISCO C - EMAS 17K - BUNGA TANJUNG GOLD","6.048.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-GEOMETRI-SHIMMER-INFINITY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.44012716737?extraParams=%7B%22display_model_id%22%3A375562867460%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224o-mkt8ypqq445ce1","ANTING KLIP GEOMETRI SHIMMER INFINITY - EMAS 17K - BUNGA TANJUNG GOLD","5.292.000","Pilih Lokal","5.0","34 terjual"
"https://shopee.co.id/ANTING-TINDIK-BOLA-TRIBAL-SHIMMER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.43222999947?extraParams=%7B%22display_model_id%22%3A271870341467%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wt-mlwuepq67s3n13","ANTING TINDIK BOLA TRIBAL SHIMMER - EMAS 17K - BUNGA TANJUNG GOLD","10.080.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-FRAMED-SQUARE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.50108983714?extraParams=%7B%22display_model_id%22%3A420796604020%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wu-mn58sg2wopoh9e","ANTING TINDIK FRAMED SQUARE - EMAS 17K - BUNGA TANJUNG GOLD","5.922.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-ELORA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.56356331383?extraParams=%7B%22display_model_id%22%3A179142597314%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224o-ml1gfta5p62t65","ANTING KLIP ELORA - EMAS 17K - BUNGA TANJUNG GOLD","8.820.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-SEASHELL-A-DA-YUNG-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.49456223581?extraParams=%7B%22display_model_id%22%3A430563522896%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82250-mkuf3fncxssn10","ANTING TINDIK SEASHELL A DA-YUNG - EMAS 17K - BUNGA TANJUNG GOLD","7.182.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-PAKU-KOTAK-BLINK-WT-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.47251663313?extraParams=%7B%22display_model_id%22%3A282169605258%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mlxdd8w4lfyg6c","CINCIN PAKU KOTAK BLINK WT - EMAS 17K  - BUNGA TANJUNG GOLD","8.694.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-ANAK-KAWATAN-HELLO-KITTY-TOPI-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.28822838561?extraParams=%7B%22display_model_id%22%3A237246595865%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mlmvycru7ugx28","ANTING ANAK KAWATAN HELLO KITTY TOPI - EMAS 17K - BUNGA TANJUNG GOLD","3.528.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-ANAK-KAWATAN-MICKEY-MINNIE-PITA-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.45307013822?extraParams=%7B%22display_model_id%22%3A320624960043%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wr-mlmvycruevb59d","ANTING ANAK KAWATAN MICKEY MINNIE PITA B - EMAS 17K - BUNGA TANJUNG GOLD","3.402.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-WAVE-BLINK-LAYER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.56157134680?extraParams=%7B%22display_model_id%22%3A297452365847%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wo-mlrc3s8vb2f668","ANTING TINDIK WAVE BLINK LAYER - EMAS 17K - BUNGA TANJUNG GOLD","9.324.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-LOVE-ARSIR-WAVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.56306905180?extraParams=%7B%22display_model_id%22%3A340616708760%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wu-mlimewq4vd3486","ANTING TINDIK LOVE ARSIR WAVE - EMAS 17K - BUNGA TANJUNG GOLD","4.914.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-ANAK-KAWATAN-HELLO-KITTY-SOLITAIRE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.45557022632?extraParams=%7B%22display_model_id%22%3A262445628906%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mlmym7ticwzl2e","ANTING ANAK KAWATAN HELLO KITTY SOLITAIRE - EMAS 17K - BUNGA TANJUNG GOLD","4.410.000","","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-LUNA-LOVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.55907325550?extraParams=%7B%22display_model_id%22%3A390651701707%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wg-mlx9h38iv2f6af","ANTING TINDIK LUNA LOVE - EMAS 17K - BUNGA TANJUNG GOLD","4.032.000","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/ANTING-TINDIK-BULAT-HATI-DISCO-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.29579455253?extraParams=%7B%22display_model_id%22%3A252874569920%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbkd-m7al1fji64to9e","ANTING TINDIK BULAT HATI DISCO - EMAS 17K - BUNGA TANJUNG GOLD","5.922.000","Pilih Lokal","5.0","1 terjual"
"https://shopee.co.id/ANTING-TINDIK-HATI-MATA-D-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.41203751801?extraParams=%7B%22display_model_id%22%3A266162229852%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82251-mkuhjt8f9pfr4f","ANTING TINDIK HATI MATA D - EMAS 17K - BUNGA TANJUNG GOLD","4.284.000","Pilih Lokal","5.0","4 terjual"
"https://shopee.co.id/ANTING-TINDIK-TETES-AIR-ARSIR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.55500571543?extraParams=%7B%22display_model_id%22%3A425050699130%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-mkxjqk477f9de2","ANTING TINDIK TETES AIR ARSIR - EMAS 17K - BUNGA TANJUNG GOLD","11.844.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-LINES-STAR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.24754456107?extraParams=%7B%22display_model_id%22%3A370572390744%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224u-ml1ipfxjyq6b43","ANTING TINDIK LINES STAR - EMAS 17K - BUNGA TANJUNG GOLD","5.796.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-HATI-SOLITAIRE-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.24222708372?extraParams=%7B%22display_model_id%22%3A226200265295%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wu-mlvudpqxvzszc1","ANTING TINDIK HATI SOLITAIRE B - EMAS 17K - BUNGA TANJUNG GOLD","9.702.000","Pilih Lokal","3.0","2 terjual"
"https://shopee.co.id/ANTING-TINDIK-SOLITAIRE-TETES-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.26085296704?extraParams=%7B%22display_model_id%22%3A243320025299%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m9420q1spgyl8f","ANTING TINDIK SOLITAIRE TETES - EMAS 17K - BUNGA TANJUNG GOLD","8.962.000","Pilih Lokal","5.0","4 terjual"
"https://shopee.co.id/ANTING-TINDIK-KIARA-HATI-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.42354255538?extraParams=%7B%22display_model_id%22%3A59918241476%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wt-mn3ph8hnz0g24a","ANTING TINDIK KIARA HATI BLINK - EMAS 17K - BUNGA TANJUNG GOLD","5.670.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KOTAK-ARSIR-VARIASI-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.43658481630?extraParams=%7B%22display_model_id%22%3A59573115478%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wg-mnay2vtqq683cf","ANTING KOTAK ARSIR VARIASI BOLD - EMAS 18K - BUNGA TANJUNG GOLD","5.922.000","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/ANTING-KLIP-DOLPHIN-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.27437819072?extraParams=%7B%22display_model_id%22%3A206129061640%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224v-mkus02ah845fbd","ANTING KLIP DOLPHIN - EMAS 17K - BUNGA TANJUNG GOLD","5.040.000","Pilih Lokal","5.0","4 terjual"
"https://shopee.co.id/ANTING-TINDIK-CLOVER-ARSIR-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.28813313187?extraParams=%7B%22display_model_id%22%3A315836322747%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rasf-m0zg5v3mbbtw59","ANTING TINDIK CLOVER ARSIR B - EMAS 17K - BUNGA TANJUNG GOLD","7.560.000","8 terjual","5.0",""
"https://shopee.co.id/ANTING-TINDIK-FLOWER-KUBUS-WT-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.48851662568?extraParams=%7B%22display_model_id%22%3A244091089060%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wj-mlwuepqa8glk22","ANTING TINDIK FLOWER KUBUS WT - EMAS 17K - BUNGA TANJUNG GOLD","10.332.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-LAYER-SPIRAL-BULAT-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.47958147873?extraParams=%7B%22display_model_id%22%3A410721822810%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mmk8wb7onjsx61","ANTING KLIP LAYER SPIRAL BULAT - EMAS 17K - BUNGA TANJUNG GOLD","10.710.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-FASHION-TINDIK-TETES-B-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.27869461290?extraParams=%7B%22display_model_id%22%3A159117467730%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82252-mkvwv0x5wav734","ANTING FASHION TINDIK TETES B - EMAS 17K - BUNGA TANJUNG GOLD","15.750.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-JANGKAR-BLINK-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.43810375081?extraParams=%7B%22display_model_id%22%3A270871637777%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224r-mkxafrz8o2rm57","ANTING TINDIK JANGKAR BLINK A - EMAS 17K - BUNGA TANJUNG GOLD","7.308.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-CRAFT-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.52509105985?extraParams=%7B%22display_model_id%22%3A445806263218%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wj-mn89r9nng4y0a5","ANTING TINDIK CRAFT BOLD - EMAS 18K - BUNGA TANJUNG GOLD","5.544.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-CLOVER-HIJAU-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.29124654669?extraParams=%7B%22display_model_id%22%3A234388930155%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82251-mkuh8zsancat08","ANTING TINDIK CLOVER HIJAU - EMAS 17K - BUNGA TANJUNG GOLD","5.292.000","Pilih Lokal","5.0","5 terjual"
"https://shopee.co.id/ANTING-TINDIK-HERME-WARNA-LY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.51951031480?extraParams=%7B%22display_model_id%22%3A169115263990%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82251-mkuwk7foi29sd7","ANTING TINDIK HERME WARNA LY - EMAS 17K - BUNGA TANJUNG GOLD","8.137.000","2 terjual","5.0",""
"https://shopee.co.id/ANTING-GOLDEN-LOVE-MELTS-SDW-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.25911486202?extraParams=%7B%22display_model_id%22%3A99575696565%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224v-mkt8ypqqb4zk41","ANTING GOLDEN LOVE MELTS - SDW GOLD - EMAS 18K - BUNGA TANJUNG GOLD","5.040.000","Pilih Lokal","5.0","19 terjual"
"https://shopee.co.id/ANTING-RAKET-TENIS-LY-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.29116306744?extraParams=%7B%22display_model_id%22%3A176773991670%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224x-mkuf4vu8jegw07","ANTING RAKET TENIS LY - EMAS 17K - BUNGA TANJUNG GOLD","4.135.000","Pilih Lokal","5.0","5 terjual"
"https://shopee.co.id/ANTING-TINDIK-SHELL-ARSIR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.42678700809?extraParams=%7B%22display_model_id%22%3A272402242862%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224p-mkukrgele5fp1f","ANTING TINDIK SHELL ARSIR - EMAS 17K - BUNGA TANJUNG GOLD","10.080.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-PLAT-HATI-VARIASI-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.26538542671?extraParams=%7B%22display_model_id%22%3A243614634973%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224w-mkvwmxshb0g719","ANTING TINDIK PLAT HATI VARIASI A - EMAS 17K - BUNGA TANJUNG GOLD","6.930.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-HERME-WARNA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.28141210508?extraParams=%7B%22display_model_id%22%3A306464855544%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224z-mkxbu70cdd6r7f","ANTING TINDIK HERME WARNA - EMAS 17K - BUNGA TANJUNG GOLD","10.080.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-BOLA-VARIASI-KUMBANG-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.27375597431?extraParams=%7B%22display_model_id%22%3A198200551157%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224x-mkvwv0x5s35v34","ANTING TINDIK BOLA VARIASI KUMBANG - EMAS 17K - BUNGA TANJUNG GOLD","4.536.000","Pilih Lokal","5.0","1 terjual"
"https://shopee.co.id/ANTING-MAGNETICA-HATI-HALA-GOLD-EMAS-18K-BUNGA-TANJUNG-i.48895190.25969556172?extraParams=%7B%22display_model_id%22%3A233050595979%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224v-mkurrhso78qta1","ANTING MAGNETICA HATI - HALA GOLD - EMAS 18K - BUNGA TANJUNG","7.686.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-KLIP-AURELINE-HATI-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.51652718684?extraParams=%7B%22display_model_id%22%3A302234741627%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224y-mhyan81wqpkz98","ANTING KLIP AURELINE HATI - EMAS 17K - BUNGA TANJUNG GOLD","6.300.000","Pilih Lokal","5.0","4 terjual"
"https://shopee.co.id/ANTING-TINDIK-ARROW-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.46359117231?extraParams=%7B%22display_model_id%22%3A400806345313%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wl-mn89r9nnrdhk9d","ANTING TINDIK ARROW BOLD - EMAS 18K - BUNGA TANJUNG GOLD","5.922.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-BULAN-SABIT-LAYER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.41658790866?extraParams=%7B%22display_model_id%22%3A260739547423%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82251-mkus7zt8n5l049","ANTING TINDIK BULAN SABIT LAYER - EMAS 17K - BUNGA TANJUNG GOLD","6.552.000","Pilih Lokal","5.0","3 terjual"
"https://shopee.co.id/ANTING-KLIP-CHARLOTTE-UNLIMITED-SHIMMER-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.48154163451?extraParams=%7B%22display_model_id%22%3A365394236501%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82251-mj44vyiektfnc2","ANTING KLIP CHARLOTTE UNLIMITED SHIMMER - EMAS 17K - BUNGA TANJUNG GOLD","6.426.000","Pilih Lokal","5.0","1 terjual"
"https://shopee.co.id/ANTING-TINDIK-BOLA-VARIASI-BUNGA-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.28275597737?extraParams=%7B%22display_model_id%22%3A168701136647%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82250-mkvwv0x61x4z72","ANTING TINDIK BOLA VARIASI BUNGA - EMAS 17K - BUNGA TANJUNG GOLD","4.158.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-TWIN-PLAT-LENGKUNG-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.45856342668?extraParams=%7B%22display_model_id%22%3A395571623242%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-82251-ml0gbzr89i4ma6","ANTING TINDIK TWIN PLAT LENGKUNG- EMAS 17K - BUNGA TANJUNG GOLD","5.166.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-CHUNKY-CHIC-TWIST-HALA-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.44473007499?extraParams=%7B%22display_model_id%22%3A167335558433%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224u-mkxafrz8fncy10","ANTING TINDIK CHUNKY CHIC TWIST - HALA GOLD - EMAS 18K - BUNGA TANJUNG GOLD","6.552.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TETES-AIR-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.14833394181?extraParams=%7B%22display_model_id%22%3A136280250318%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224v-mkubk0j721ok8d","ANTING TETES AIR BLINK - EMAS 17K - BUNGA TANJUNG GOLD","4.788.000","Pilih Lokal","5.0","26 terjual"
"https://shopee.co.id/ANTING-TINDIK-TWIN-T-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.47208891398?extraParams=%7B%22display_model_id%22%3A224676015161%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wo-mn2n5ez03hmr96","ANTING TINDIK TWIN T BLINK- EMAS 17K - BUNGA TANJUNG GOLD","3.528.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/ANTING-TINDIK-STITCH-VARIASI-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.15738290920?extraParams=%7B%22display_model_id%22%3A395155822586%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224y-mkt8ypqqi5ttde","ANTING TINDIK STITCH VARIASI - EMAS 17K - BUNGA TANJUNG GOLD","4.032.000","Pilih Lokal","5.0","22 terjual"
