"contents href","_image_yazkc_11 src","whitespace-normal","font-medium 2","truncate","inline-block","truncate 2"
"https://shopee.co.id/CINCIN-GEOMETRIC-SERPENT-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.50309103467?extraParams=%7B%22display_model_id%22%3A345806850852%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wn-mn8gftliq7t154","CINCIN GEOMETRIC SERPENT BOLD - EMAS 18K - BUNGA TANJUNG GOLD","5.292.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-GEOMETRI-SLIM-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.44210442775?extraParams=%7B%22display_model_id%22%3A265878780500%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wo-mlxbpyavrpc13a","CINCIN GEOMETRI SLIM BLINK - EMAS 17K - BUNGA TANJUNG GOLD","4.284.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-HAZEL-GLOW-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.49359169515?extraParams=%7B%22display_model_id%22%3A330810926034%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wt-mn9rukmy14p0c5","CINCIN HAZEL GLOW BOLD - EMAS 18K - BUNGA TANJUNG GOLD","4.032.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-CHARLOTTE-UNLIMITED-SHIMMER-WAVE-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.51457150920?extraParams=%7B%22display_model_id%22%3A440637616330%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wq-mlrfpfchdam8b9","CINCIN CHARLOTTE UNLIMITED SHIMMER WAVE - EMAS 17K - BUNGA TANJUNG GOLD","4.748.000","Pilih Lokal","5.0","1 terjual"
"https://shopee.co.id/CINCIN-NOT-BALOK-BLINK-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.43262628579?extraParams=%7B%22display_model_id%22%3A276059453341%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224y-mkutvzupphxe32","CINCIN NOT BALOK BLINK - EMAS 17K - BUNGA TANJUNG GOLD","4.536.000","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/CINCIN-TINJU-DAZORIA-BOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.41957178861?extraParams=%7B%22display_model_id%22%3A400806433620%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wi-mnawvuor71ty80","CINCIN TINJU DAZORIA BOLD - EMAS 18K - BUNGA TANJUNG GOLD","5.544.000","Pilih Lokal","4.9 Penilaian Toko",""
"https://shopee.co.id/CINCIN-OVAL-ARSIR-A-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.40209094334?extraParams=%7B%22display_model_id%22%3A275761610148%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224s-mkvxmlhga5tsa0","CINCIN OVAL ARSIR A - EMAS 17K - BUNGA TANJUNG GOLD","5.292.000","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/CINCIN-3-LAYER-ARSIR-RAINBOW-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.43010371477?extraParams=%7B%22display_model_id%22%3A290871632766%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224r-mkuhjt89dloi8e","CINCIN 3 LAYER ARSIR RAINBOW - EMAS 17K - BUNGA TANJUNG GOLD","6.552.000","Pilih Lokal","5.0","3 terjual"
"https://shopee.co.id/CINCIN-HATI-LOVE-CHAIN-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.13217435930?extraParams=%7B%22display_model_id%22%3A212592761507%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224s-mkubk0j792is86","CINCIN HATI LOVE CHAIN - EMAS 17K - BUNGA TANJUNG GOLD","6.048.000","Pilih Lokal","4.9","37 terjual"
"https://shopee.co.id/CINCIN-FATHIRA-HALA-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.27783476741?extraParams=%7B%22display_model_id%22%3A138301893057%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224s-mkus02alk16t1f","CINCIN FATHIRA - HALA GOLD - EMAS 18K - BUNGA TANJUNG GOLD","8.190.000","Pilih Lokal","5.0","3 terjual"
"https://shopee.co.id/CINCIN-GOLDEN-LOVE-STORY-SERIES-SDW-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.26867600335?extraParams=%7B%22display_model_id%22%3A197975454658%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224r-mktaj7yn6ewzc6","CINCIN GOLDEN LOVE STORY SERIES - SDW GOLD - EMAS 18K - BUNGA TANJUNG GOLD","4.284.000","Pilih Lokal","5.0","14 terjual"
"https://shopee.co.id/CINCIN-SEGITIGA-POLOS-ARSIR-EMAS-17K-BUNGA-TANJUNG-GOLD-i.48895190.29540272811?extraParams=%7B%22display_model_id%22%3A306181707819%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224x-mkvx58qgrfnka1","CINCIN SEGITIGA POLOS ARSIR - EMAS 17K - BUNGA TANJUNG GOLD","9.954.000","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/CINCIN-ALUN-SERIES-HALA-GOLD-EMAS-18K-BUNGA-TANJUNG-GOLD-i.48895190.23823672589?extraParams=%7B%22display_model_id%22%3A297252526303%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-822wu-mlym80u85b7k27","CINCIN ALUN SERIES - HALA GOLD - EMAS 18K - BUNGA TANJUNG GOLD","7.313.000","Pilih Lokal","4.9","358 terjual"
